unit,year,bribery_official_corruption,racial_profiling,conduct_unbecoming_off_duty,criminal_misconduct,false_arrest,operation_personnel_violations,excessive_force,domestic,use_of_force,money_property,supervisory_responsibilities,traffic,incident,illegal_search,medical,lockup_procedures,unknown,first_amendment,verbal_abuse,drug_alcohol_abuse
6,2008,0.00763358778625954198,0,0.01017811704834605598,0,0.05852417302798982188,0.2977099236641221374,0,0.01781170483460559796,0.2977099236641221374,0,0.01272264631043256997,0.05343511450381679389,0,0.11704834605597964377,0,0.08142493638676844784,0,0,0.04071246819338422392,0.00508905852417302799
20,2003,0,0,0.00854700854700854701,0,0.02564102564102564103,0.27350427350427350427,0,0.02564102564102564103,0.22222222222222222222,0,0.07692307692307692308,0.05128205128205128205,0,0.11965811965811965812,0,0.05128205128205128205,0,0,0.14529914529914529915,0
25,2005,0.0044247787610619469,0.00884955752212389381,0.02212389380530973451,0.00884955752212389381,0.11061946902654867257,0.21238938053097345133,0,0.03097345132743362832,0.36725663716814159292,0,0.04424778761061946903,0.00884955752212389381,0,0.12389380530973451327,0,0.03539823008849557522,0,0,0.02212389380530973451,0
15,2005,0,0,0.00529100529100529101,0,0.16402116402116402116,0.17460317460317460317,0,0.01587301587301587302,0.41798941798941798942,0,0.06349206349206349206,0,0,0.11111111111111111111,0,0.03703703703703703704,0,0,0.01058201058201058201,0
20,2015,0,0,0.01785714285714285714,0.01785714285714285714,0.25,0.44642857142857142857,0,0,0.14285714285714285714,0,0,0.01785714285714285714,0,0.03571428571428571429,0,0.03571428571428571429,0,0,0.01785714285714285714,0.01785714285714285714
22,2008,0,0,0.04,0,0.03,0.4,0,0.04,0.255,0,0.015,0.025,0,0.105,0,0.055,0,0,0.02,0.015
24,2016,0,0,0,0,0,0.3125,0,0.03125,0.15625,0,0.03125,0.125,0,0.28125,0.03125,0.03125,0,0,0,0
22,2006,0.00975609756097560976,0,0.02926829268292682927,0,0.14146341463414634146,0.33170731707317073171,0,0.03414634146341463415,0.22926829268292682927,0,0,0.03902439024390243902,0,0.0878048780487804878,0,0.0878048780487804878,0,0,0.00975609756097560976,0
5,2011,0.00371747211895910781,0,0.00743494423791821561,0.00371747211895910781,0.09293680297397769517,0.3903345724907063197,0,0.02602230483271375465,0.19330855018587360595,0,0.01486988847583643123,0.01115241635687732342,0,0.16356877323420074349,0,0.08550185873605947955,0,0,0.00371747211895910781,0.00371747211895910781
6,2004,0.00367647058823529412,0,0.00367647058823529412,0,0.04044117647058823529,0.4375,0,0.03308823529411764706,0.16176470588235294118,0,0.00367647058823529412,0.01470588235294117647,0,0.17279411764705882353,0,0.0625,0,0.00367647058823529412,0.0625,0
12,2006,0.00411522633744855967,0,0.04526748971193415638,0.00411522633744855967,0.09053497942386831276,0.41152263374485596708,0,0.03703703703703703704,0.20987654320987654321,0,0.01646090534979423868,0.03292181069958847737,0,0.05349794238683127572,0,0.03703703703703703704,0,0.01646090534979423868,0.03703703703703703704,0.00411522633744855967
19,2018,0,0,0,0,0.09090909090909090909,0.54545454545454545455,0,0,0.36363636363636363636,0,0,0,0,0,0,0,0,0,0,0
7,2018,0,0.03125,0.015625,0,0.21875,0.21875,0,0,0.03125,0,0,0,0,0.484375,0,0,0,0,0,0
20,2005,0,0,0,0,0.05494505494505494505,0.2967032967032967033,0,0.04395604395604395604,0.30769230769230769231,0,0.07692307692307692308,0.02197802197802197802,0,0.14285714285714285714,0,0.02197802197802197802,0,0,0.01098901098901098901,0.02197802197802197802
14,2017,0,0,0,0,0.11111111111111111111,0.38888888888888888889,0,0,0.47222222222222222222,0,0,0.02777777777777777778,0,0,0,0,0,0,0,0
20,2016,0,0,0.03448275862068965517,0,0,0.24137931034482758621,0,0.03448275862068965517,0.20689655172413793103,0.06896551724137931034,0,0.03448275862068965517,0,0.17241379310344827586,0,0.10344827586206896552,0,0,0.06896551724137931034,0.03448275862068965517
6,2011,0,0,0.00862068965517241379,0.0028735632183908046,0.1293103448275862069,0.22988505747126436782,0,0.03448275862068965517,0.29022988505747126437,0,0.0028735632183908046,0.02586206896551724138,0,0.21551724137931034483,0,0.03735632183908045977,0,0,0.01724137931034482759,0.0057471264367816092
18,2013,0,0,0.0977443609022556391,0,0.02255639097744360902,0.36090225563909774436,0,0.03007518796992481203,0.22556390977443609023,0,0,0.05263157894736842105,0,0.07518796992481203008,0,0.09022556390977443609,0,0,0.04511278195488721805,0
15,2014,0.0144927536231884058,0,0,0.0072463768115942029,0.15942028985507246377,0.26811594202898550725,0,0.02898550724637681159,0.17391304347826086957,0,0.0217391304347826087,0.03623188405797101449,0,0.19565217391304347826,0,0.06521739130434782609,0,0,0.02898550724637681159,0
4,2008,0.00793650793650793651,0,0.01322751322751322751,0.0026455026455026455,0.06878306878306878307,0.47883597883597883598,0,0.02645502645502645503,0.2037037037037037037,0,0.00529100529100529101,0.00793650793650793651,0,0.08994708994708994709,0,0.05291005291005291005,0,0,0.03968253968253968254,0.0026455026455026455
17,2011,0,0,0.02272727272727272727,0,0,0.43181818181818181818,0,0.03409090909090909091,0.17045454545454545455,0,0,0.01136363636363636364,0,0.26136363636363636364,0,0.03409090909090909091,0,0,0.02272727272727272727,0.01136363636363636364
14,2007,0,0,0.00465116279069767442,0.00930232558139534884,0.0744186046511627907,0.37209302325581395349,0,0.00930232558139534884,0.33953488372093023256,0,0.00465116279069767442,0.03255813953488372093,0,0.08837209302325581395,0,0.04651162790697674419,0,0,0.01395348837209302326,0.00465116279069767442
14,2018,0,0,0.16666666666666666667,0,0,0.66666666666666666667,0,0,0.16666666666666666667,0,0,0,0,0,0,0,0,0,0,0
24,2017,0,0,0.10526315789473684211,0,0.21052631578947368421,0.36842105263157894737,0,0,0.05263157894736842105,0,0,0.10526315789473684211,0,0.05263157894736842105,0,0.10526315789473684211,0,0,0,0
15,2008,0.00793650793650793651,0,0.00396825396825396825,0.01984126984126984127,0.15079365079365079365,0.33730158730158730159,0,0.01190476190476190476,0.24206349206349206349,0,0.00396825396825396825,0.01190476190476190476,0,0.13888888888888888889,0,0.05952380952380952381,0,0,0.01190476190476190476,0
14,2011,0,0,0,0.01492537313432835821,0.08208955223880597015,0.3358208955223880597,0,0.02238805970149253731,0.34328358208955223881,0,0,0.02985074626865671642,0,0.10447761194029850746,0,0.04477611940298507463,0,0,0.02238805970149253731,0
1,2006,0.00757575757575757576,0,0.03409090909090909091,0.01136363636363636364,0.11742424242424242424,0.36742424242424242424,0,0.01136363636363636364,0.21590909090909090909,0,0.01893939393939393939,0.04545454545454545455,0,0.04924242424242424242,0,0.11363636363636363636,0,0,0,0.00757575757575757576
12,2010,0.00546448087431693989,0,0.00546448087431693989,0,0.1748633879781420765,0.33879781420765027322,0,0.02732240437158469945,0.25136612021857923497,0,0.00546448087431693989,0.02185792349726775956,0,0.07650273224043715847,0,0.04918032786885245902,0,0,0.04371584699453551913,0
17,2002,0,0,0.03125,0.00625,0.01875,0.31875,0,0.10625,0.16875,0,0.01875,0.06875,0,0.10625,0,0.01875,0,0.0125,0.125,0
18,2017,0,0,0.02857142857142857143,0,0.12857142857142857143,0.58571428571428571429,0,0,0.08571428571428571429,0,0,0.02857142857142857143,0,0.05714285714285714286,0,0.02857142857142857143,0.01428571428571428571,0,0.02857142857142857143,0.01428571428571428571
1,2015,0.01851851851851851852,0,0.09259259259259259259,0.00617283950617283951,0.1049382716049382716,0.44444444444444444444,0,0.03703703703703703704,0.11111111111111111111,0,0,0.01851851851851851852,0,0.01851851851851851852,0.00617283950617283951,0.1049382716049382716,0,0,0.02469135802469135802,0.01234567901234567901
19,2014,0.01470588235294117647,0,0.02941176470588235294,0.00735294117647058824,0.02941176470588235294,0.33823529411764705882,0,0,0.27205882352941176471,0,0,0.03676470588235294118,0,0.16176470588235294118,0,0.09558823529411764706,0,0,0.01470588235294117647,0
5,2006,0.01646090534979423868,0,0.01234567901234567901,0,0.13991769547325102881,0.35802469135802469136,0,0.02469135802469135802,0.26337448559670781893,0,0,0.03292181069958847737,0,0.0699588477366255144,0,0.07407407407407407407,0,0,0.00823045267489711934,0
8,2006,0,0,0.00519480519480519481,0.0025974025974025974,0.06493506493506493506,0.34805194805194805195,0,0.03636363636363636364,0.26753246753246753247,0,0.02337662337662337662,0.02077922077922077922,0,0.16883116883116883117,0,0.04935064935064935065,0,0,0.01298701298701298701,0
3,2011,0,0,0.0042735042735042735,0,0.07692307692307692308,0.24786324786324786325,0,0.01282051282051282051,0.34615384615384615385,0,0.01709401709401709402,0.03846153846153846154,0,0.16666666666666666667,0,0.05128205128205128205,0,0,0.03846153846153846154,0
9,2011,0,0,0.01195219123505976096,0,0.07569721115537848606,0.29482071713147410359,0,0.01593625498007968127,0.30677290836653386454,0,0,0.03984063745019920319,0,0.15537848605577689243,0,0.06772908366533864542,0,0,0.02788844621513944223,0.00398406374501992032
19,2008,0,0,0.01438848920863309353,0.01438848920863309353,0.0575539568345323741,0.35611510791366906475,0,0.03597122302158273381,0.24460431654676258993,0,0.00359712230215827338,0.02877697841726618705,0,0.13669064748201438849,0,0.06474820143884892086,0,0,0.03956834532374100719,0.00359712230215827338
14,2014,0,0,0,0,0.14492753623188405797,0.30434782608695652174,0,0.05797101449275362319,0.23188405797101449275,0,0,0.02898550724637681159,0,0.08695652173913043478,0,0.13043478260869565217,0,0,0.0144927536231884058,0
10,2013,0,0,0.01098901098901098901,0.00549450549450549451,0.11538461538461538462,0.29120879120879120879,0,0,0.27472527472527472527,0,0.02197802197802197802,0.01648351648351648352,0,0.0989010989010989011,0,0.12087912087912087912,0,0,0.04395604395604395604,0
20,2011,0,0,0.04054054054054054054,0,0.05405405405405405405,0.32432432432432432432,0,0.04054054054054054054,0.21621621621621621622,0,0,0,0,0.18918918918918918919,0,0.08108108108108108108,0,0,0.04054054054054054054,0.01351351351351351351
22,2012,0,0,0,0,0.12765957446808510638,0.40425531914893617021,0,0.03546099290780141844,0.17021276595744680851,0,0,0.03546099290780141844,0,0.1205673758865248227,0,0.07092198581560283688,0,0,0.02836879432624113475,0.00709219858156028369
22,2013,0,0,0.02797202797202797203,0.00699300699300699301,0.12587412587412587413,0.23776223776223776224,0,0.04195804195804195804,0.12587412587412587413,0,0,0.02797202797202797203,0,0.23076923076923076923,0,0.15384615384615384615,0,0,0.02097902097902097902,0
24,2008,0,0,0,0,0.05581395348837209302,0.41395348837209302326,0,0.00930232558139534884,0.19069767441860465116,0,0,0.04186046511627906977,0,0.16279069767441860465,0,0.0744186046511627907,0,0,0.04651162790697674419,0.00465116279069767442
16,2017,0,0,0.1625,0.0125,0.025,0.35,0,0.0625,0.25,0.0125,0.0125,0.025,0,0,0.025,0.025,0.025,0,0.0125,0
18,2006,0.00505050505050505051,0,0.01515151515151515152,0,0.03535353535353535354,0.41919191919191919192,0,0.01515151515151515152,0.3030303030303030303,0,0,0.05555555555555555556,0,0.03535353535353535354,0,0.06565656565656565657,0,0.00505050505050505051,0.04040404040404040404,0.00505050505050505051
8,2010,0.00277008310249307479,0,0.03324099722991689751,0.00277008310249307479,0.09695290858725761773,0.21883656509695290859,0,0.03878116343490304709,0.26869806094182825485,0.03878116343490304709,0.00831024930747922438,0.01385041551246537396,0,0.19113573407202216066,0,0.03324099722991689751,0,0,0.04986149584487534626,0.00277008310249307479
22,2015,0.00735294117647058824,0,0.05882352941176470588,0.01470588235294117647,0.16911764705882352941,0.30147058823529411765,0,0.03676470588235294118,0.09558823529411764706,0,0,0.05147058823529411765,0,0.13970588235294117647,0,0.09558823529411764706,0,0,0.01470588235294117647,0.01470588235294117647
19,2004,0,0,0.01234567901234567901,0.01646090534979423868,0.03292181069958847737,0.34156378600823045267,0,0.03292181069958847737,0.30864197530864197531,0,0.03703703703703703704,0.02057613168724279835,0,0.08230452674897119342,0,0.04115226337448559671,0,0,0.06584362139917695473,0.00823045267489711934
2,2011,0.00709219858156028369,0,0.02127659574468085106,0.00354609929078014184,0.10283687943262411348,0.48581560283687943262,0,0.01773049645390070922,0.15957446808510638298,0,0.01063829787234042553,0.00709219858156028369,0,0.06382978723404255319,0,0.05319148936170212766,0.00354609929078014184,0,0.02482269503546099291,0.03900709219858156028
14,2002,0,0,0.02114803625377643505,0.00604229607250755287,0.01510574018126888218,0.29003021148036253776,0,0.07250755287009063444,0.3021148036253776435,0,0.02416918429003021148,0.0604229607250755287,0,0.07854984894259818731,0,0.05740181268882175227,0,0,0.07250755287009063444,0
17,2008,0,0,0.02985074626865671642,0,0.08208955223880597015,0.53731343283582089552,0,0.01492537313432835821,0.15671641791044776119,0,0.01492537313432835821,0.0074626865671641791,0,0.11940298507462686567,0,0.02238805970149253731,0,0,0.01492537313432835821,0
3,2012,0.0074626865671641791,0,0.00373134328358208955,0.00373134328358208955,0.15298507462686567164,0.30597014925373134328,0.00373134328358208955,0.02611940298507462687,0.17537313432835820896,0,0.01865671641791044776,0.04477611940298507463,0,0.18283582089552238806,0,0.06343283582089552239,0,0,0.01119402985074626866,0
15,2007,0.00318471337579617834,0,0,0.00318471337579617834,0.30573248407643312102,0.19745222929936305732,0,0.01592356687898089172,0.14968152866242038217,0,0.00636942675159235669,0.03821656050955414013,0,0.18471337579617834395,0,0.07006369426751592357,0,0,0.02547770700636942675,0
12,2004,0,0,0.02250803858520900322,0.00643086816720257235,0.04501607717041800643,0.46623794212218649518,0,0.02893890675241157556,0.21221864951768488746,0,0.02572347266881028939,0.01286173633440514469,0,0.07717041800643086817,0,0.04180064308681672026,0,0,0.05787781350482315113,0.00321543408360128617
2,2010,0.00364963503649635036,0,0.00729927007299270073,0.00364963503649635036,0.09489051094890510949,0.30656934306569343066,0,0.03284671532846715328,0.27372262773722627737,0,0.01459854014598540146,0.00364963503649635036,0,0.17883211678832116788,0,0.04379562043795620438,0,0,0.02189781021897810219,0.01459854014598540146
14,2013,0,0,0.01162790697674418605,0,0.27906976744186046512,0.36046511627906976744,0,0,0.1744186046511627907,0,0,0.02325581395348837209,0,0.09302325581395348837,0,0.05813953488372093023,0,0,0,0
1,2012,0.02325581395348837209,0,0.05232558139534883721,0.01744186046511627907,0.02325581395348837209,0.33720930232558139535,0,0.05232558139534883721,0.16860465116279069767,0,0,0.02906976744186046512,0,0.1511627906976744186,0,0.0988372093023255814,0,0,0.02325581395348837209,0.02325581395348837209
19,2006,0,0,0.03141361256544502618,0,0.1413612565445026178,0.22513089005235602094,0,0.03141361256544502618,0.25654450261780104712,0,0,0.03664921465968586387,0,0.13089005235602094241,0,0.12041884816753926702,0,0,0.02617801047120418848,0
5,2001,0,0,0.01271186440677966102,0.01483050847457627119,0.02542372881355932203,0.31991525423728813559,0,0.03813559322033898305,0.21610169491525423729,0,0.02966101694915254237,0.04449152542372881356,0,0.08686440677966101695,0,0.15677966101694915254,0,0,0.05508474576271186441,0
25,2004,0.0082987551867219917,0,0.0082987551867219917,0,0.02074688796680497925,0.39004149377593360996,0,0.04149377593360995851,0.20746887966804979253,0,0.0331950207468879668,0,0,0.12033195020746887967,0,0.12863070539419087137,0,0,0.03734439834024896266,0.00414937759336099585
14,2004,0.00518134715025906736,0,0.00518134715025906736,0.00518134715025906736,0.05181347150259067358,0.31088082901554404145,0,0.05699481865284974093,0.21761658031088082902,0,0.02072538860103626943,0.02072538860103626943,0,0.10880829015544041451,0,0.1347150259067357513,0,0,0.05699481865284974093,0.00518134715025906736
3,2016,0,0.01333333333333333333,0.01333333333333333333,0,0.05333333333333333333,0.30666666666666666667,0.05333333333333333333,0.01333333333333333333,0.18666666666666666667,0,0,0.06666666666666666667,0,0.08,0,0.18666666666666666667,0,0,0.02666666666666666667,0
7,2012,0,0,0.00306748466257668712,0,0.1472392638036809816,0.26380368098159509202,0,0.04907975460122699387,0.28220858895705521472,0,0,0.00613496932515337423,0,0.15030674846625766871,0,0.07055214723926380368,0,0,0.02147239263803680982,0.00613496932515337423
15,2004,0,0,0,0.00362318840579710145,0.06884057971014492754,0.30434782608695652174,0,0.03623188405797101449,0.20289855072463768116,0,0.06521739130434782609,0.00362318840579710145,0,0.21376811594202898551,0,0.04347826086956521739,0,0,0.05797101449275362319,0
7,2008,0,0,0.00696055684454756381,0,0.12064965197215777262,0.34802784222737819026,0,0.01624129930394431555,0.20417633410672853828,0,0.00232018561484918794,0.05336426914153132251,0,0.16241299303944315545,0,0.06264501160092807425,0,0,0.02088167053364269142,0.00232018561484918794
1,2013,0,0,0.06598984771573604061,0.02030456852791878173,0.15736040609137055838,0.29949238578680203046,0.01015228426395939086,0.03553299492385786802,0.16751269035532994924,0,0.00507614213197969543,0.04060913705583756345,0,0.04060913705583756345,0,0.14213197969543147208,0,0,0.00507614213197969543,0.01015228426395939086
12,2018,0.07692307692307692308,0,0.03846153846153846154,0,0,0.53846153846153846154,0,0.03846153846153846154,0,0,0,0,0,0.23076923076923076923,0,0,0.03846153846153846154,0,0,0.03846153846153846154
6,2002,0,0,0.01401869158878504673,0,0.03971962616822429907,0.33411214953271028037,0,0.05841121495327102804,0.22196261682242990654,0,0.02102803738317757009,0.03971962616822429907,0,0.13785046728971962617,0,0.07476635514018691589,0,0,0.05607476635514018692,0.00233644859813084112
5,2012,0.00332225913621262458,0,0.00664451827242524917,0,0.11627906976744186047,0.3255813953488372093,0,0.00664451827242524917,0.26245847176079734219,0,0.00332225913621262458,0.00996677740863787375,0,0.16943521594684385382,0,0.08970099667774086379,0,0,0.00664451827242524917,0
15,2016,0.01052631578947368421,0,0.01052631578947368421,0,0.2,0.32631578947368421053,0,0,0.11578947368421052632,0.04210526315789473684,0,0.05263157894736842105,0,0.12631578947368421053,0,0.08421052631578947368,0,0,0.03157894736842105263,0
3,2005,0,0.00975609756097560976,0.01463414634146341463,0.01463414634146341463,0.09268292682926829268,0.34146341463414634146,0,0.00487804878048780488,0.34634146341463414634,0,0.03902439024390243902,0.02926829268292682927,0,0.06341463414634146341,0,0.03902439024390243902,0,0,0,0.00487804878048780488
